
9	4789.760000	4829.410000	4809.580000

11	4789.760000	4829.410000	4809.580000

11	4653.941506	4664.175881	4659.058694

10	4789.760000	4829.410000	4809.580000

8	4789.760000	4829.410000	4809.580000

13	4662.598157	4795.377804	4728.987981

12	4815.019231	4850.082933	4832.551082

12	4687.194712	4695.383413	4691.289063

11	4598.352965	4652.978766	4625.665865
